Swiss-Prot_ID	DeepPhase_score
O95210	0.44620427
O95218	0.45933822
O95229	0.70623744
O95231	0.9690862
O95232	0.8143146
O95235	0.7943774
O95236	0.84064054
O95237	0.62634236
O95238	0.54249954
O95239	0.7038396
O95243	0.9998869
O95248	0.8300217
O95251	0.40086943
O95255	0.31974658
O95257	0.4923337
O95258	0.4572345
O95259	0.857956
O95260	0.5516702
O95263	0.33483025
O95267	0.32209113
O95271	0.6820725
O95273	0.74220973
O95274	0.7465595
O95278	0.20560078
O95279	0.40848783
O95292	0.6791507
O95294	0.3571052
O95295	0.855842
O95297	0.8798742
O95298	0.58598083
O95299	0.9069638
O95302	0.8521062
O95319	0.9885992
O95336	0.85468626
O95340	0.97080594
O95342	0.79622424
O95343	0.36662018
O95347	0.7908602
O95352	0.98802096
O95359	0.46538442
O95361	0.32086295
O95363	0.4948901
O95365	0.49315384
O95372	0.556653
O95373	0.3532737
O95376	0.49763358
O95379	0.48274824
O95382	0.4255824
O95388	0.7904613
O95389	0.35102585
O95390	0.8971887
O95391	0.99261945
O95394	0.42785928
O95395	0.75915885
O95398	0.364366
O95400	0.64157516
O95402	0.99997854
O95405	0.9682625
O95406	0.56517124
O95409	0.7637206
O95424	0.9993998
O95425	0.54653007
O95427	0.37158814
O95428	0.35602197
O95433	0.70738137
O95445	0.461316
O95447	0.19310856
O95450	0.30745652
O95452	0.84364283
O95453	0.9785033
O95455	0.75909007
O95456	0.48785084
O95466	0.4556089
O95467	0.6823556
O95470	0.3145888
O95471	0.99998677
O95473	0.43330237
O95475	0.3752497
O95476	0.9999441
O95477	0.3962373
O95478	0.6286297
O95479	0.3870641
O95484	0.85930467
O95486	0.9920415
O95487	0.84496593
O95490	0.36328003
O95500	0.99702054
O95502	0.4399419
O95503	0.48487264
O95522	0.40235198
O95528	0.7203852
O95544	0.46619073
O95551	0.9993437
O95568	0.5708316
O95571	0.558473
O95573	0.99525213
O95600	0.54316014
O95602	0.9280076
O95613	0.9195526
O95619	0.29627284
O95620	0.52565455
O95622	0.43131712
O95625	0.7856079
O95626	0.5431792
O95630	0.30822298
O95633	0.4718395
O95639	0.3577077
O95644	0.8671927
O95661	0.55041736
O95671	0.42036688
O95672	0.8469088
O95674	0.23949961
O95677	0.49101833
O95678	0.36977246
O95684	0.8245697
O95685	0.7726036
O95696	0.9992644
O95704	0.77101934
O95714	0.6812569
O95716	0.5457741
O95721	0.35918686
O95747	0.46396357
O95751	0.847232
O95754	0.3585509
O95755	0.99997294
O95757	0.42697635
O95758	0.36186123
O95759	0.9569338
O95772	0.6723191
O95777	0.8595305
O95780	0.9984769
O95782	0.94313896
O95785	0.44949526
O95786	0.91834664
O95789	0.6396775
O95793	0.39562026
O95807	0.3075893
O95810	0.61164623
O95816	0.40969005
O95817	0.54945344
O95825	0.26188844
O95833	0.9999896
O95834	0.9092672
O95835	0.99289894
O95838	0.31132963
O95843	0.5456301
O95847	0.4960176
O95848	0.25821427
O95857	0.31120718
O95858	0.38233975
O95859	0.88322705
O95861	0.95109636
O95863	0.66103244
O95865	0.3549436
O95866	0.39762723
O95872	0.36039305
O95873	0.32308033
O95876	0.4349742
O95897	0.26213348
O95900	0.6468261
O95905	0.49540386
O95907	0.84093505
O95922	0.9989176
O95926	0.65377074
O95931	0.87810975
O95947	0.5326884
O95948	0.34498504
O95954	0.3612006
O95977	0.75507987
O95980	0.43237653
O95983	0.45253506
O95985	0.9997454
O95988	0.40832686
O95989	0.5487025
O95990	0.9412952
O95994	0.5045929
O95995	0.36154065
O95996	0.5814243
O95997	0.43761587
O95998	0.4299342
O95999	0.45321006
O96001	0.20788267
O96004	0.6022317
O96005	0.7485762
O96007	0.42329517
O96008	0.45671955
O96013	0.3704254
O96014	0.37497503
O96015	0.86255336
O96017	0.9876102
O96018	0.4021618
O96019	0.47415608
O96028	0.39349812
P00156	0.43038198
P00167	0.9960865
P00325	0.38958275
P00326	0.38958275
P00338	0.5030642
P00352	0.3157103
P00367	0.5866714
P00374	0.72113454
P00387	0.87383765
P00390	0.2075107
P00395	0.9652915
P00414	0.37057066
P00439	0.9919362
P00441	0.56718403
P00480	0.6171116
P00491	0.4586448
P00492	0.8204883
P00519	0.5144271
P00533	0.5529584
P00568	0.44560185
P00736	0.6095262
P00738	0.8610287
P00739	0.8610287
P00746	0.3404302
P00747	0.39697275
P00750	0.4345972
P00751	0.52948266
P00813	0.9137229
P00966	0.45441902
P00973	0.5303077
P01009	0.99674785
P01033	0.58497703
P01034	0.9992563
P01040	0.39479086
P01100	0.61484075
P01106	0.47474214
P01127	0.9999888
P01135	0.9857011
P01229	0.20088795
P01236	0.33119568
P01275	0.9074522
P01282	0.24659748
P01303	0.96180487
P01344	0.910403
P01730	0.46543893
P02042	0.9449787
P02100	0.9449787
P02452	0.7354436
P02458	0.56248945
P02462	0.8032835
P02489	0.36155662
P02511	0.56142396
P02533	0.5783134
P02538	0.5437857
P02585	0.35080394
P02647	0.95148915
P02649	0.94068885
P02656	0.24312489
P02675	0.42524546
P02686	0.5330257
P02708	0.4732042
P02745	0.840545
P02747	0.99903584
P02748	0.4330073
P02749	0.44506994
P02750	0.66795063
P02763	0.9423725
P02765	0.9551646
P02766	0.4469459
P02768	0.93991745
P02771	0.64346594
P02786	0.59932786
P02787	0.6018857
P02792	0.3053064
P02794	0.2558225
P03372	0.62620014
P03897	0.3517372
P03901	0.5220796
P03951	0.9520993
P03956	0.6212683
P03971	0.89007664
P04004	0.60959
P04040	0.9699995
P04049	0.9997341
P04053	0.3530941
P04054	0.34578687
P04075	0.9242909
P04080	0.90649825
P04083	0.59596884
P04085	0.84575635
P04114	0.37660477
P04141	0.595676
P04150	0.49780938
P04156	0.54185754
P04180	0.48495165
P04181	0.47064242
P04196	0.89653146
P04198	0.98278517
P04216	0.5526723
P04233	0.8168155
P04259	0.5437857
P04271	0.99043745
P04350	0.3146819
P04406	0.9999819
P04424	0.28095767
P04439	0.40198144
P04440	0.37590915
P04626	0.74314576
P04629	0.9013608
P04632	0.56712854
P04637	0.4510922
P04732	0.5063159
P04792	0.6355094
P04843	0.3785775
P04844	0.9672888
P04899	0.26780957
P04908	0.45655945
P04920	0.97762877
P04921	0.9727552
P05060	0.89671993
P05067	0.60881674
P05090	0.3609615
P05107	0.47584254
P05109	0.18396649
P05111	0.94088763
P05114	0.38243982
P05121	0.3708683
P05141	0.8678379
P05154	0.36055833
P05162	0.806254
P05164	0.9818718
P05186	0.3301785
P05187	0.37988952
P05198	0.36199936
P05204	0.47308454
P05231	0.4051059
P05305	0.69616026
P05362	0.22468387
P05386	0.5728881
P05387	0.3108903
P05388	0.42603984
P05412	0.49229106
P05413	0.44621745
P05423	0.72602385
P05455	0.7187237
P05546	0.79586697
P05549	0.72402287
P05556	0.5012604
P05771	0.33955756
P05783	0.8521906
P05787	0.3671464
P05937	0.98904604
P06132	0.36154872
P06213	0.8483253
P06239	0.7800101
P06241	0.3163623
P06396	0.18543391
P06400	0.46212837
P06454	0.9312312
P06493	0.537996
P06576	0.9600508
P06702	0.9589889
P06703	0.9144434
P06727	0.360344
P06730	0.9535729
P06731	0.33286718
P06733	0.48981094
P06737	0.88864356
P06744	0.6325925
P06746	0.57531554
P06748	0.9999989
P06753	0.26185337
P06756	0.82690024
P06858	0.8252057
P06899	0.4268314
P07148	0.19616787
P07195	0.7858198
P07196	0.3089333
P07197	0.69374526
P07199	0.9923453
P07203	0.32948962
P07204	0.4787712
P07237	0.884842
P07305	0.8890108
P07306	0.96792465
P07307	0.5244821
P07311	0.30103612
P07320	0.3207818
P07327	0.38958275
P07332	0.47014937
P07333	0.5427203
P07360	0.34986737
P07384	0.5787134
P07437	0.24994124
P07476	0.7353883
P07478	0.73472285
P07550	0.10884607
P07602	0.99999595
P07737	0.206088
P07738	0.99996996
P07741	0.29082057
P07814	0.22827867
P07858	0.99353987
P07900	0.3618615
P07902	0.3767795
P07910	0.42108414
P07947	0.3530949
P07948	0.44611076
P07949	0.38491458
P07954	0.87123287
P07992	0.9279803
P07996	0.6988389
P07998	0.38721362
P08047	0.5691933
P08048	0.37462458
P08069	0.93957084
P08123	0.37991926
P08138	0.48602942
P08151	0.47596765
P08173	0.6691701
P08174	0.89111215
P08183	0.49761733
P08195	0.49959192
P08235	0.2515596
P08236	0.9814098
P08237	0.7335826
P08238	0.97188854
P08243	0.52315694
P08253	0.9959422
P08254	0.9988827
P08263	0.65643615
P08319	0.16061538
P08397	0.9998678
P08559	0.3981336
P08567	0.9988356
P08571	0.96151644
P08572	0.888455
P08574	0.647778
P08579	0.7000468
P08581	0.26636174
P08590	0.5792012
P08603	0.70131636
P08621	0.53654385
P08631	0.511116
P08651	0.55838853
P08670	0.92046326
P08684	0.32359788
P08697	0.38259703
P08708	0.43740144
P08709	0.46719876
P08727	0.34566614
P08754	0.49777088
P08758	0.41497606
P08779	0.5783134
P08833	0.7859573
P08861	0.41607526
P08865	0.35282427
P08910	0.6148961
P08922	0.7316951
P08949	0.65476537
P08962	0.8914345
P09012	0.5281497
P09016	0.8507724
P09017	0.32694432
P09038	0.99850625
P09067	0.9316642
P09086	0.9220403
P09093	0.41607526
P09104	0.48981094
P09105	0.84460783
P09110	0.96011597
P09131	0.4458665
P09172	0.9991202
P09210	0.65643615
P09211	0.49233022
P09234	0.5310403
P09237	0.6300635
P09238	0.41956207
P09326	0.39075246
P09327	0.9970381
P09382	0.8193846
P09417	0.52950996
P09429	0.3463098
P09455	0.531884
P09467	0.39767534
P09488	0.44157153
P09493	0.26185337
P09496	0.51246154
P09497	0.95038325
P09525	0.98731506
P09543	0.7479271
P09544	0.99993324
P09601	0.9181645
P09619	0.38345712
P09622	0.42598984
P09629	0.8916493
P09630	0.49770024
P09651	0.5359949
P09661	0.7798558
P09668	0.87973875
P09669	0.95847297
P09758	0.9104709
P09769	0.43765834
P09871	0.375373
P09874	0.7451457
P09884	0.82121646
P09912	0.57067746
P09913	0.95913947
P09914	0.669553
P09917	0.28184593
P09923	0.37988952
P09936	0.78580827
P09958	0.43234184
P09960	0.6463396
P09972	0.9439128
P0C024	0.60259295
P0C025	0.55702764
P0C0S5	0.49428427
P0C1S8	0.7238505
P0C1Z6	0.2350072
P0C221	0.78501415
P0C264	0.48871756
P0C2L3	0.60620236
P0C2W1	0.45136404
P0C5J1	0.99280566
P0C6A0	0.999944
P0C6C1	0.794945
P0C6S8	0.40319672
P0C7I6	0.5573597
P0C7T5	0.33240756
P0C7U0	0.4455106
P0C7U1	0.5854422
P0C7U3	0.48715985
P0C7X1	0.9678104
P0C7X2	0.335459
P0C851	0.22040187
P0C870	0.93069243
P0C875	0.8216898
P0CAP2	0.3382166
P0CG08	0.39235845
P0CG13	0.4244087
P0CG23	0.9606578
P0CG30	0.52741694
P0CG40	0.61986965
P0CJ78	0.99967504
P0CK96	0.6206974
P0CK97	0.6206974
P0CL80	0.4358411
P0CL81	0.4358411
P0CW19	0.15721041
P0CW24	0.472429
P0DI80	0.5307843
P0DI81	0.9575655
P0DI82	0.9575655
P0DJ07	0.3585998
P0DJ93	0.8290356
P0DJD0	0.60582197
P0DJD1	0.60582197
P0DKX4	0.9991172
P0DL12	0.7019604
P0DM63	0.43900833
P0DME0	0.776898
P0DMU7	0.9999378
P0DMU8	0.9999378
P0DMU9	0.9999378
P0DMV0	0.9999378
P0DMV1	0.9999378
P0DMV2	0.9999378
P0DMV8	0.9998858
P0DMV9	0.9998858
P0DN76	0.4407124
P0DN79	0.999534
P0DN87	0.28917086
P0DP23	0.3616285
P0DP91	0.9086529
P0DPB3	0.8103725
P0DPB5	0.9960141
P0DPD6	0.6730094
P0DPF2	0.665336
P0DPF3	0.665336
P0DPH7	0.29216737
P0DPH8	0.29216737
P0DPI2	0.48055255
P10070	0.56973636
P10072	0.39372393
P10073	0.62568015
P10074	0.36240628
P10075	0.37792227
P10109	0.4412303
P10155	0.36530054
P10242	0.4348115
P10244	0.74826163
P10275	0.5785937
P10276	0.2102356
P10301	0.78999734
P10398	0.99688774
P10412	0.697204
P10415	0.9078461
P10451	0.888924
P10515	0.9602009
P10586	0.6586218
P10589	0.95062256
P10599	0.5477253
P10600	0.8601521
P10606	0.7598087
P10619	0.9946371
P10620	0.44858673
P10635	0.5539876
P10636	0.99996865
P10644	0.5837576
P10645	0.24473165
P10646	0.42631304
P10696	0.37988952
P10721	0.39893275
P10746	0.32778
P10768	0.63675404
P10809	0.7677292
P10826	0.630772
P10827	0.5123781
P10828	0.9993173
P10912	0.49431136
P10914	0.49081182
P10915	0.73922515
P10916	0.29184437
P10966	0.15061328
P11021	0.501564
P11047	0.9746975
P11137	0.7335611
P11142	0.9998858
P11161	0.54088897
P11166	0.8983265
P11168	0.15643644
P11169	0.5277708
P11171	0.49492532
P11172	0.37158582
P11177	0.59776413
P11182	0.545732
P11216	0.33260873
P11229	0.9689464
P11274	0.18970156
P11277	0.9754685
P11308	0.1979115
P11309	0.64239883
P11310	0.7228033
P11362	0.87871546
P11387	0.9996457
P11388	0.9259388
P11413	0.99982893
P11441	0.20726798
P11473	0.48083666
P11474	0.8079694
P11498	0.5257326
P11511	0.48633507
P11586	0.6322279
P11717	0.85713404
P11801	0.42109516
P11802	0.9169438
P11831	0.38386893
P11836	0.4394032
P11908	0.4960141
P11926	0.7023627
P11940	0.98062474
P12004	0.55067205
P12034	0.9913833
P12036	0.929212
P12074	0.9518733
P12081	0.1646582
P12104	0.6246294
P12107	0.5725092
P12109	0.45695573
P12110	0.7754636
P12235	0.8678379
P12236	0.86783785
P12259	0.6286156
P12268	0.5302358
P12270	0.9170724
P12271	0.27538478
P12272	0.5263385
P12277	0.55457807
P12429	0.4788157
P12524	0.8009457
P12643	0.9963044
P12755	0.94589454
P12757	0.25950453
P12814	0.55613154
P12821	0.8503254
P12829	0.7929758
P12830	0.81994796
P12931	0.40466467
P12955	0.48446202
P12956	0.59408885
P12980	0.5724786
P13010	0.4611324
P13051	0.3736858
P13056	0.7964252
P13073	0.70811796
P13164	0.6669463
P13196	0.536109
P13284	0.9184267
P13349	0.26613224
P13489	0.4223232
P13500	0.5214864
P13584	0.8871087
P13591	0.50556916
P13598	0.29075313
P13611	0.905116
P13612	0.29345313
P13631	0.4673896
P13639	0.6686289
P13646	0.8491185
P13647	0.4784241
P13667	0.44214395
P13674	0.99996316
P13682	0.8232933
P13686	0.3123521
P13693	0.44794956
P13726	0.8866753
P13747	0.4290864
P13796	0.4906726
P13797	0.78991014
P13798	0.9401108
P13804	0.5498905
P13805	0.9999474
P13807	0.41140193
P13861	0.7524094
P13866	0.9765652
P13928	0.46488622
P13929	0.61872053
P13984	0.5611032
P13987	0.99992704
P13994	0.97604567
P14061	0.355981
P14136	0.66678023
P14151	0.23457709
P14174	0.3289143
P14209	0.71060514
P14210	0.51285005
P14222	0.32920584
P14314	0.6410646
P14316	0.38000613
P14317	0.17355163
P14324	0.23387334
P14373	0.980452
P14384	0.99984634
P14550	0.46871117
P14555	0.9741778
P14618	0.48611858
P14621	0.65051657
P14625	0.5030818
P14635	0.5795765
P14649	0.9497399
P14652	0.48580676
P14678	0.6222013
P14679	0.9494659
P14780	0.89474744
P14854	0.56982285
P14859	0.7200176
P14866	0.6647432
P14868	0.73059994
P14921	0.39836758
P14923	0.7424916
P15018	0.52711046
P15036	0.46339536
P15056	0.9833413
P15104	0.54897314
P15121	0.2832329
P15144	0.45537436
P15151	0.7368422
P15169	0.69969094
P15170	0.7966963
P15172	0.99225205
P15173	0.20685966
P15259	0.2437939
P15289	0.55590254
P15291	0.9054994
P15311	0.45256886
P15313	0.43579456
P15328	0.31653515
P15336	0.9610213
P15374	0.64025235
P15407	0.39567167
P15408	0.46888345
P15428	0.5243071
P15498	0.8426427
P15502	0.47924936
P15514	0.45427462
P15516	0.65166265
P15529	0.5607762
P15531	0.6493399
P15559	0.31464595
P15621	0.8349074
P15622	0.79573244
P15735	0.45924914
P15813	0.36028826
P15814	0.3213863
P15822	0.6811567
P15848	0.66555643
P15880	0.4076599
P15882	0.6050634
P15884	0.41989496
P15918	0.55532014
P15923	0.9428707
P15924	0.5208794
P15927	0.9932247
P16066	0.9855745
P16070	0.6361584
P16083	0.746881
P16104	0.9869032
P16144	0.46155667
P16150	0.4380444
P16152	0.3803039
P16219	0.4619501
P16220	0.6193571
P16234	0.26722288
P16260	0.43678474
P16278	0.8866956
P16298	0.3686453
P16333	0.39517653
P16383	0.35158527
P16401	0.32422882
P16403	0.893015
P16422	0.44670725
P16435	0.99950004
P16444	0.6735267
P16455	0.4325989
P16519	0.96922123
P16520	0.5536436
P16591	0.7975622
P16615	0.68127924
P16671	0.40494463
P16870	0.562581
P16871	0.50705856
P16885	0.56054395
P16930	0.67193234
P16949	0.27537557
P16989	0.34684515
P17010	0.9773219
P17014	0.5530192
P17017	0.27345455
P17020	0.33150035
P17022	0.99987924
P17023	0.47727987
P17024	0.58686626
P17025	0.31164068
P17026	0.57637316
P17027	0.360349
P17028	0.23978254
P17029	0.99969673
P17030	0.98857015
P17031	0.9081182
P17032	0.97314835
P17036	0.55796325
P17039	0.35599077
P17040	0.30009013
P17041	0.99885166
P17066	0.9998858
P17081	0.54710317
P17096	0.20970732
P17097	0.46036777
P17098	0.9742399
P17152	0.18453687
P17174	0.4814418
P17181	0.40666565
P17252	0.636339
P17275	0.51929736
P17301	0.25530434
P17302	0.9565317
P17342	0.46277174
P17480	0.99957234
P17481	0.29720825
P17482	0.693757
P17483	0.50617063
P17509	0.9113317
P17516	0.7863394
P17535	0.52334017
P17542	0.2839948
P17544	0.71521735
P17612	0.22237515
P17643	0.9319527
P17655	0.17528781
P17661	0.50321555
P17676	0.5662228
P17677	0.48089984
P17706	0.5048018
P17707	0.32356218
P17752	0.6123706
P17812	0.44998515
P17844	0.44274408
P17858	0.9993118
P17931	0.21532866
P17936	0.99919873
P17947	0.10577192
P17948	0.39241514
P17980	0.91105646
P18031	0.40267554
P18054	0.8878515
P18065	0.26060104
P18074	0.25886023
P18075	0.55620086
P18084	0.48891523
P18124	0.376059
P18146	0.3322358
P18206	0.5141432
P18283	0.29921213
P18433	0.99894625
P18564	0.54719126
P18583	0.99556303
P18615	0.89505523
P18621	0.50430185
P18669	0.41861126
P18754	0.69636583
P18827	0.76101047
P18846	0.99060786
P18847	0.9995945
P18848	0.36104017
P18850	0.8137606
P18858	0.88710505
P18859	0.60374933
P18887	0.74054265
P19012	0.3469652
P19013	0.5458974
P19021	0.7963826
P19022	0.4015141
P19075	0.38078892
P19086	0.6872151
P19105	0.78687644
P19174	0.57900465
P19235	0.85223997
P19237	0.9966865
P19320	0.5311102
P19338	0.99999845
P19367	0.55333984
P19387	0.60148203
P19388	0.43365005
P19404	0.28027475
P19419	0.5776788
P19429	0.99997354
P19440	0.46845925
P19447	0.82920617
P19474	0.544877
P19484	0.26417658
P19525	0.44694704
P19532	0.28353652
P19544	0.73118174
P19622	0.7391316
P19623	0.46523377
P19634	0.24901736
P19652	0.9423725
P19784	0.52055645
P19793	0.5961509
P19823	0.61208546
P19827	0.94424963
P19838	0.2979246
P19878	0.91396934
P19957	0.31568858
P19971	0.9972113
P20020	0.41383934
P20036	0.93837553
P20042	0.46063626
P20062	0.534623
P20073	0.8770324
P20132	0.49477386
P20138	0.5625426
P20142	0.9660248
P20226	0.43065163
P20248	0.51220965
P20264	0.5131018
P20265	0.69596153
P20290	0.53162616
P20309	0.33009806
P20336	0.25860077
P20337	0.41870713
P20340	0.85780865
P20393	0.9885133
P20472	0.35007432
P20585	0.94914275
P20591	0.5665634
P20618	0.58789104
P20700	0.9773769
P20711	0.57615644
P20749	0.6399596
P20774	0.5037711
P20800	0.84982044
P20809	0.42993003
P20810	0.3797924
P20813	0.38381425
P20815	0.32359788
P20823	0.4091208
P20839	0.5302358
P20908	0.91769785
P20930	0.99994636
P20962	1.0
P21127	0.86756647
P21145	0.5461487
P21266	0.44157153
P21281	0.8990089
P21283	0.35194567
P21333	0.711388
P21359	0.5756046
P21397	0.63711345
P21399	0.39384815
P21439	0.5584049
P21452	0.24077713
P21453	0.84942406
P21462	0.49880743
P21506	0.43671206
P21549	0.92483175
P21580	0.45313635
P21583	0.4665645
P21589	0.5956367
P21675	0.96820205
P21731	0.8761035
P21741	0.92033494
P21781	0.9772815
P21796	0.60096765
P21802	0.524647
P21810	0.28676936
P21817	0.5378112
P21854	0.3609918
P21860	0.3311251
P21912	0.606092
P21926	0.4813424
P21964	0.8831045
P21980	0.5272792
P22004	0.780789
P22033	0.34073377
P22059	0.92056245
P22061	0.85371447
P22083	0.9349277
P22087	0.9999224
P22102	0.53183544
P22223	0.79146254
P22234	0.5519363
P22303	0.49984568
P22307	0.9510164
P22314	0.53595096
P22415	0.32491723
P22466	0.5800525
P22570	0.9242643
P22607	0.32076514
P22612	0.22237515
P22626	0.8417037
P22670	0.99955136
P22676	0.75344676
P22681	0.15345056
P22694	0.22237515
P22695	0.5463802
P22736	0.4984555
P22748	0.46585917
P22794	0.82224125
P22914	0.2803718
P23025	0.37794083
P23141	0.50306576
P23142	0.13483022
P23193	0.7146045
P23219	0.6537566
P23246	0.5990225
P23284	0.49268243
P23368	0.9998965
P23378	0.5938647
P23381	0.4637638
P23396	0.37245694
P23434	0.61257917
P23443	0.22170867
P23467	0.8757185
P23468	0.55645335
P23469	0.48030293
P23471	0.51823074
P23497	0.9999993
P23508	0.5205162
P23510	0.99132127
P23511	0.39826652
P23526	0.4450699
P23527	0.4268314
P23560	0.9509664
P23588	0.50847137
P23634	0.34199733
P23677	0.9215583
P23743	0.99431676
P23760	0.79981554
P23769	0.7796786
P23771	0.3598392
P23786	0.43405437
P23919	0.58115506
P23921	0.45928425
P23975	0.5253025
P24071	0.53346735
P24278	0.55756634
P24385	0.43716332
P24386	0.44630885
P24390	0.7669388
P24462	0.32359788
P24468	0.44325444
P24522	0.5059143
P24530	0.9939295
P24534	0.47277203
P24539	0.4628606
P24557	0.9670687
P24588	0.4475201
P24593	0.9492059
P24666	0.24547559
P24723	0.5383478
P24752	0.61437225
P24844	0.78687644
P24855	0.610995
P24863	0.50007665
P24864	0.58351654
P24928	0.7704727
P24941	0.4671255
P25063	0.70578134
P25067	0.46826464
P25092	0.9969506
P25098	0.9770586
P25105	0.69372493
P25106	0.36754954
P25205	0.83328676
P25208	0.3735044
P25325	0.8703247
P25398	0.79766774
P25440	0.99555004
P25445	0.9943656
P25490	0.5495535
P25685	0.42260084
P25686	0.5241421
P25705	0.9221242
P25774	0.38789558
P25786	0.57986796
P25788	0.6564423
P25789	0.99969196
P25791	0.41717565
P25815	0.6854294
P25929	0.47683656
P25963	0.57119316
P26006	0.7874143
P26010	0.25023502
P26012	0.3262947
P26038	0.9693564
P26196	0.9999999
P26358	0.218229
P26367	0.5043324
P26368	0.5695936
P26373	0.41051108
P26374	0.5578027
P26378	0.89478856
P26440	0.47279507
P26441	0.66348374
P26447	0.39223397
P26583	0.99915457
P26599	0.39720476
P26639	0.51155543
P26640	0.5620055
P26641	0.5026219
P26651	0.52347463
P26715	0.35669434
P26717	0.35669434
P26718	0.96948
P26885	0.3195648
P27037	0.43489492
P27105	0.7127753
P27144	0.45813987
P27216	0.22369091
P27338	0.9999342
P27348	0.2358662
P27361	0.44359806
P27448	0.3820393
P27540	0.976842
P27544	0.3046861
P27635	0.44145977
P27658	0.9536764
P27694	0.45914996
P27695	0.575755
P27701	0.96857756
P27707	0.2619574
P27708	0.35177186
P27815	0.5500065
P27816	0.77386594
P27824	0.59338284
P27986	0.9992698
P27987	0.49783385
P28062	0.6734456
P28065	0.21579024
P28066	0.34723267
P28067	0.5622657
P28070	0.9413842
P28072	0.6624149
P28074	0.9003348
P28161	0.4415715
P28222	0.35005876
P28288	0.9981146
P28289	0.50506765
P28290	0.3447795
P28300	0.3420838
P28324	0.5140746
P28328	0.91403544
P28331	0.4757294
P28336	0.7009594
P28340	0.4240139
P28347	0.452157
P28356	0.4422552
P28358	0.44280374
P28360	0.2869996
P28370	0.8869823
P28562	0.6152781
P28676	0.3629146
P28698	0.38560662
P28702	0.36397937
P28715	0.66681665
P28749	0.8407288
P28799	0.9611849
P28827	0.27409974
P28838	0.49257874
P28906	0.59551656
P28907	0.52355003
P29033	0.5663033
P29034	0.23290256
P29074	0.58562213
P29083	0.74268067
P29084	0.8053391
P29144	0.99915814
P29218	0.6719398
P29275	0.40484986
P29317	0.8625965
P29320	0.434485
P29323	0.32503492
P29350	0.45149845
P29353	0.37658525
P29372	0.5149644
P29373	0.70824504
P29374	0.51245546
P29375	0.97080654
P29376	0.6413662
P29400	0.9999677
P29401	0.92877734
P29466	0.27841437
P29475	0.43762317
P29508	0.4969709
P29536	0.34901407
P29558	0.40001595
P29590	0.9999969
P29597	0.44124976
P29692	0.60413486
P29728	0.531086
P29803	0.3981336
P29966	0.6453808
P29972	0.3044405
P30039	0.98738307
P30040	0.31271243
P30041	0.54077286
P30043	0.6036148
P30044	0.3611643
P30046	0.42688778
P30047	0.4189268
P30050	0.75956625
P30084	0.76204723
P30085	0.46971723
