UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil
A0A1B0GTC6	SaPS	train	0	NoPS	CC085	Homo sapiens	9606	90	0.490864198	0.177777777777777	0.0111111111111111	0.0		-0.409	-1.93325	0
A0A1B0GTH6	SaPS	train	0	NoPS	CS2IP	Homo sapiens	9606	734	0.440402664	0.160762942779291	0.0	0.0817438692098092	0.85	-0.015	0.184738	0
A0A1B0GTI8	SaPS	train	0	NoPS	TM272	Homo sapiens	9606	187	0.566131907	0.160427807486631	0.0	0.304812834224598	-0.93	-0.408	-1.51123	0
A0A1B0GTK5	SaPS	train	0	NoPS	F236D	Homo sapiens	9606	79	0.48185654	0.227848101265822	1.0	0.0		-0.461	-0.641935	0
A0A1B0GTQ4	SaPS	train	0	NoPS	MYMX	Homo sapiens	9606	84	0.500661376	0.261904761904761	0.845238095238095	0.44047619047619		-0.554	-2.04082	0
A0A1B0GTR0	SaPS	train	0	NoPS	EDD13	Homo sapiens	9606	161	0.478191856	0.248447204968944	0.0	0.0807453416149068	1.65	-0.543	-0.834024	0
A0A1B0GTR3	SaPS	train	0	NoPS	CX05A	Homo sapiens	9606	108	0.318518519	0.398148148148148	1.0	0.296296296296296		-0.357	1.12973	0
A0A1B0GTR4	SaPS	train	0	NoPS	SPRR5	Homo sapiens	9606	108	0.347325103	0.0833333333333333	1.0	0.935185185185185		0.062	-3.62868	0
A0A1B0GTS1	SaPS	train	0	NoPS	HSFX4	Homo sapiens	9606	333	0.403770437	0.243243243243243	0.174174174174174	0.078078078078078	2.36	-0.041	0.762523	0
A0A1B0GTU1	SaPS	train	0	NoPS	ZC11B	Homo sapiens	9606	805	0.414672188	0.301863354037267	0.433540372670807	0.15527950310559	1.94	-0.321	0.6165	0
A0A1B0GTU2	SaPS	train	0	NoPS	CTXD1	Homo sapiens	9606	59	0.550659134	0.220338983050847	1.0	0.186440677966101			-3.24744	0
A0A1B0GTW7	SaPS	train	0	NoPS	LMLN2	Homo sapiens	9606	788	0.484263959	0.16243654822335	0.0	0.123096446700507	1.79	-0.275	0.392018	0
A0A1B0GTY4	SaPS	train	0	NoPS	TEX50	Homo sapiens	9606	177	0.477212806	0.23728813559322	0.0	0.248587570621468	-0.82	-0.568	-0.568638	0
A0A1B0GTZ2	SaPS	train	0	NoPS	CC196	Homo sapiens	9606	297	0.390534979	0.323232323232323	0.0505050505050505	0.0	0.44	-0.15	0.661064	0
A0A1B0GU29	SaPS	train	0	NoPS	SIM28	Homo sapiens	9606	152	0.482309942	0.164473684210526	0.5	0.138157894736842	0.03	-0.418	-0.830021	0
A0A1B0GU33	SaPS	train	0	NoPS	TEX53	Homo sapiens	9606	70	0.419365079	0.214285714285714	1.0	0.0		-0.281	-1.30563	0
A0A1B0GU71	SaPS	train	0	NoPS	C97D2	Homo sapiens	9606	98	0.386734694	0.346938775510204	1.0	0.173469387755102		-0.616	-1.00383	0
A0A1B0GUA5	SaPS	train	0	NoPS	SIM32	Homo sapiens	9606	103	0.542718447	0.174757281553398	0.728155339805825	0.16504854368932		-0.426	-1.1231	0
A0A1B0GUA6	SaPS	train	0	NoPS	CC195	Homo sapiens	9606	201	0.42432283	0.248756218905472	0.203980099502487	0.194029850746268	0.29	-0.214	-0.206725	0
A0A1B0GUA7	SaPS	train	0	NoPS	TEX51	Homo sapiens	9606	166	0.477911647	0.246987951807228	0.0	0.156626506024096	-0.93	-0.512	-1.16813	0
A0A1B0GUA9	SaPS	train	0	NoPS	CM046	Homo sapiens	9606	212	0.364884696	0.367924528301886	1.0	0.0	-0.1	-0.408	0.608169	0
A0A1B0GUC4	SaPS	train	0	NoPS	MYCOS	Homo sapiens	9606	108	0.4218107	0.259259259259259	1.0	0.138888888888888		-0.448	-1.28982	0
A0A1B0GUI7	SaPS	train	0	NoPS	BRDOS	Homo sapiens	9606	84	0.423015873	0.25	1.0	0.0		-0.283	-0.695107	0
A0A1B0GUJ8	SaPS	train	0	NoPS	PNM8C	Homo sapiens	9606	204	0.441993464	0.333333333333333	0.254901960784313	0.0686274509803921	-0.84	-0.536	0.471964	0
A0A1B0GUS0	SaPS	train	0	NoPS	CS085	Homo sapiens	9606	222	0.457857858	0.18018018018018	0.0	0.283783783783783	0.54	-0.242	-0.81117	0
A0A1B0GUS4	SaPS	train	0	NoPS	UB2L5	Homo sapiens	9606	154	0.416305916	0.305194805194805	0.181818181818181	0.0	0.32	-0.358	-0.280431	0
A0A1B0GUT2	SaPS	train	0	NoPS	CJ143	Homo sapiens	9606	108	0.402572016	0.25	1.0	0.0		-0.268	0.383018	0
A0A1B0GUU1	SaPS	train	0	NoPS	CQ113	Homo sapiens	9606	675	0.498699588	0.198518518518518	0.0	0.0533333333333333	0.57	-0.161	0.446252	0
A0A1B0GUV7	SaPS	train	0	NoPS	TEX48	Homo sapiens	9606	120	0.400185185	0.225	0.708333333333333	0.0833333333333333		-0.217	-1.16921	0
A0A1B0GUW6	SaPS	train	0	NoPS	SPEM3	Homo sapiens	9606	1196	0.429273504	0.165551839464882	0.0267558528428093	0.119565217391304	2.31	0.01	0.55008	0
A0A1B0GUW7	SaPS	train	0	NoPS	SIM27	Homo sapiens	9606	55	0.521616162	0.218181818181818	1.0	0.0			-2.09672	0
A0A1B0GUX0	SaPS	train	0	NoPS	VAFNB	Homo sapiens	9606	176	0.441414141	0.25	0.0	0.204545454545454	0.88	-0.277	-0.887669	0
A0A1B0GUY1	SaPS	train	0	NoPS	MRCOL	Homo sapiens	9606	285	0.374892788	0.150877192982456	0.543859649122807	0.27719298245614	3.11	0.3	3.02142	0
A0A1B0GV85	SaPS	train	0	NoPS	RELD1	Homo sapiens	9606	526	0.460202788	0.173003802281368	0.0	0.0152091254752851	1.49	-0.143	0.11247	0
A0A1B0GVD1	SaPS	train	0	NoPS	F237B	Homo sapiens	9606	139	0.493764988	0.194244604316546	0.0	0.0		-0.159	-0.548496	0
A0A1B0GVG4	SaPS	train	0	NoPS	CC194	Homo sapiens	9606	234	0.426495726	0.299145299145299	0.286324786324786	0.598290598290598	1.3	-0.318	-0.16703	1
A0A1B0GVH4	SaPS	train	0	NoPS	PRS51	Homo sapiens	9606	220	0.45989899	0.19090909090909	0.0	0.0	-0.53	-0.292	-0.696152	0
A0A1B0GVH6	SaPS	train	0	NoPS	CM042	Homo sapiens	9606	325	0.408991453	0.295384615384615	0.0	0.043076923076923	-0.45	-0.375	0.089649	0
A0A1B0GVH7	SaPS	train	0	NoPS	IQCM	Homo sapiens	9606	501	0.414371257	0.329341317365269	0.0	0.0279441117764471	0.17	-0.455	0.334616	0
A0A1B0GVM5	SaPS	train	0	NoPS	ETDC	Homo sapiens	9606	59	0.409039548	0.305084745762711	1.0	0.23728813559322			-0.594023	0
A0A1B0GVM6	SaPS	train	0	NoPS	CK097	Homo sapiens	9606	126	0.420194004	0.285714285714285	0.984126984126984	0.0714285714285714		-0.515	0.638178	0
A0A1B0GVN3	SaPS	train	0	NoPS	CB092	Homo sapiens	9606	265	0.458951782	0.249056603773584	0.0	0.10566037735849	0.39	-0.348	-0.354741	0
A0A1B0GVQ0	SaPS	train	0	NoPS	SPAR	Homo sapiens	9606	90	0.541234568	0.133333333333333	0.866666666666666	0.222222222222222		-0.372	-1.62811	0
A0A1B0GVQ3	SaPS	train	0	NoPS	CC200	Homo sapiens	9606	168	0.335185185	0.172619047619047	1.0	0.535714285714285	3.74	0.283	-1.02347	0
A0A1B0GVR7	SaPS	train	0	NoPS	F240C	Homo sapiens	9606	95	0.393450292	0.326315789473684	1.0	0.0		-0.48	0.385811	0
A0A1B0GVS7	SaPS	train	0	NoPS	MDFI2	Homo sapiens	9606	189	0.436155203	0.269841269841269	0.0	0.132275132275132	0.37	-0.449	-1.43002	0
A0A1B0GVT2	SaPS	train	0	NoPS	SIM36	Homo sapiens	9606	93	0.547192354	0.172043010752688	0.64516129032258	0.0		-0.488	-1.46397	0
A0A1B0GVV1	SaPS	train	0	NoPS	SIM35	Homo sapiens	9606	85	0.532941176	0.129411764705882	0.0705882352941176	0.247058823529411		-0.279	0.259636	0
A0A1B0GVY4	SaPS	train	0	NoPS	SIM31	Homo sapiens	9606	71	0.411111111	0.394366197183098	1.0	0.408450704225352		-0.783	-1.09649	0
A0A1B0GVZ2	SaPS	train	0	NoPS	F240B	Homo sapiens	9606	78	0.347435897	0.435897435897435	1.0	0.179487179487179		-0.814	-1.21716	0
A0A1B0GW35	SaPS	train	0	NoPS	EXC1L	Homo sapiens	9606	172	0.477648579	0.273255813953488	0.0	0.0	-1.59	-0.412	-0.688834	0
A0A1B0GW64	SaPS	train	0	NoPS	SIM33	Homo sapiens	9606	132	0.488047138	0.143939393939393	0.56060606060606	0.166666666666666		-0.34	-0.893223	0
A0A1B0GWB2	SaPS	train	0	NoPS	PRT1B	Homo sapiens	9606	263	0.499915505	0.14828897338403	0.300380228136882	0.422053231939163	3.2	-0.037	-0.277964	0
A0A1B0GWK0	SaPS	train	0	NoPS	PVLEF	Homo sapiens	9606	134	0.43092869	0.305970149253731	0.402985074626865	0.0746268656716417		-0.435	-0.202462	0
A0A1B0GX68	SaPS	train	0	NoPS	TVB2	Homo sapiens	9606	115	0.48	0.208695652173913	0.295652173913043	0.0		-0.359	-1.22147	0
A0A1W2PP97	SaPS	train	0	NoPS	THSD8	Homo sapiens	9606	115	0.455845411	0.252173913043478	0.226086956521739	0.147826086956521		-0.445	-0.916714	0
A0A1W2PPF3	SaPS	train	0	NoPS	DUXB	Homo sapiens	9606	345	0.397133655	0.231884057971014	0.0	0.0405797101449275	0.71	-0.175	0.0308904	0
A0A1W2PPM1	SaPS	train	0	NoPS	CPHXL	Homo sapiens	9606	405	0.405185185	0.187654320987654	0.019753086419753	0.160493827160493	3.38	0.185	0.481177	0
A0A1W2PR48	SaPS	train	0	NoPS	TLE7	Homo sapiens	9606	441	0.464424288	0.1859410430839	0.160997732426303	0.0997732426303854	-0.02	-0.065	0.191043	0
A0A1W2PR82	SaPS	train	0	NoPS	PERC1	Homo sapiens	9606	267	0.416604245	0.288389513108614	0.513108614232209	0.138576779026217	1.32	-0.273	0.354643	0
A0A1W2PS18	SaPS	train	0	NoPS	PMIS2	Homo sapiens	9606	150	0.492592593	0.1	0.44	0.386666666666666	-0.38	-0.083	-0.694666	0
A0A286YF58	SaPS	train	0	NoPS	TM271	Homo sapiens	9606	385	0.493593074	0.174025974025974	0.0	0.501298701298701	3.76	-0.093	0.799033	0
A0A2R8Y4Y8	SaPS	train	0	NoPS	OSP4B	Homo sapiens	9606	160	0.46625	0.225	0.1	0.0	-0.35	-0.358	-0.792368	0
A0A2R8YCJ5	SaPS	train	0	NoPS	SIM41	Homo sapiens	9606	93	0.502628435	0.161290322580645	1.0	0.612903225806451		-0.332	-0.378574	0
A0A2R8YFL7	SaPS	train	0	NoPS	OSP4A	Homo sapiens	9606	184	0.51763285	0.206521739130434	0.0	0.0	-0.9	-0.487	-0.599152	0
A0A2R8YFM6	SaPS	train	0	NoPS	OOSP3	Homo sapiens	9606	193	0.509499136	0.10880829015544	0.0	0.0	-1.04	-0.09	-0.814715	0
A0A539	SaPS	train	0	NoPS	TVB42	Homo sapiens	9606	114	0.476023392	0.157894736842105	0.149122807017543	0.140350877192982		-0.314	-1.48806	0
A0AUZ9	SaPS	train	0	NoPS	KAL1L	Homo sapiens	9606	987	0.422863897	0.249240121580547	0.0466058763931104	0.0759878419452887	0.4	-0.138	0.474366	0
A0AV02	SaPS	train	0	NoPS	S12A8	Homo sapiens	9606	714	0.535698724	0.141456582633053	0.0	0.0658263305322128	0.91	-0.236	0.346965	0
A0AVF1	SaPS	train	0	NoPS	IFT56	Homo sapiens	9606	554	0.462956278	0.254512635379061	0.0	0.01985559566787	-0.65	-0.276	0.40115	0
A0AVI4	SaPS	train	0	NoPS	TM129	Homo sapiens	9606	362	0.519459791	0.165745856353591	0.0	0.0	0.3	-0.34	-1.4293	0
A0JD36	SaPS	train	0	NoPS	TRDV2	Homo sapiens	9606	115	0.487342995	0.2	0.0	0.0		-0.284	-0.330009	0
A0PJE2	SaPS	train	0	NoPS	DHR12	Homo sapiens	9606	317	0.463862601	0.22397476340694	0.0	0.0757097791798107	0.66	-0.175	0.416816	0
A0PJW6	SaPS	train	0	NoPS	TM223	Homo sapiens	9606	202	0.530308031	0.158415841584158	0.0	0.178217821782178	0.23	-0.361	-0.148571	0
A0PJW8	SaPS	train	0	NoPS	DAPL1	Homo sapiens	9606	107	0.440809969	0.261682242990654	0.990654205607476	0.0		-0.483	-0.385729	0
A0PJX0	SaPS	train	0	NoPS	CIB4	Homo sapiens	9606	185	0.471951952	0.254054054054054	0.0	0.081081081081081	-0.22	-0.443	-0.88731	0
A0PJX8	SaPS	train	0	NoPS	TMM82	Homo sapiens	9606	343	0.554583738	0.122448979591836	0.0699708454810495	0.25072886297376	-0.54	-0.371	-0.515041	0
A0PJY2	SaPS	train	0	NoPS	FEZF1	Homo sapiens	9606	475	0.450292398	0.176842105263157	0.0947368421052631	0.126315789473684	0.74	-0.198	0.215726	0
A0PK11	SaPS	train	0	NoPS	CLRN2	Homo sapiens	9606	232	0.584195402	0.142241379310344	0.0	0.198275862068965	-0.95	-0.354	-0.655248	0
A0ZSE6	SaPS	train	0	NoPS	CC50C	Homo sapiens	9606	113	0.511307768	0.212389380530973	0.0	0.0		-0.528	-1.72556	0
A1A4F0	SaPS	train	0	NoPS	S66AL	Homo sapiens	9606	135	0.494897119	0.192592592592592	0.0	0.0		-0.335	-0.451986	0
A1A4V9	SaPS	train	0	NoPS	CC189	Homo sapiens	9606	331	0.444511581	0.271903323262839	0.169184290030211	0.0966767371601208	-0.29	-0.406	-0.663302	0
A1A519	SaPS	train	0	NoPS	F170A	Homo sapiens	9606	330	0.386835017	0.296969696969697	0.424242424242424	0.266666666666666	1.82	-0.193	0.297714	0
A1A5B4	SaPS	train	0	NoPS	ANO9	Homo sapiens	9606	782	0.505470304	0.214833759590792	0.0	0.0626598465473145	-0.16	-0.364	-0.190357	0
A1A5C7	SaPS	train	0	NoPS	S22AN	Homo sapiens	9606	686	0.535098801	0.150145772594752	0.0553935860058309	0.173469387755102	3.14	-0.114	0.58316	0
A1E959	SaPS	train	0	NoPS	ODAM	Homo sapiens	9606	279	0.464994026	0.118279569892473	0.121863799283154	0.222222222222222	1.63	0.142	-0.355737	0
A1L0T0	SaPS	train	0	NoPS	ILVBL	Homo sapiens	9606	632	0.520411392	0.183544303797468	0.0	0.0411392405063291	1.22	-0.183	0.484967	0
A1L162	SaPS	train	0	NoPS	ERIC2	Homo sapiens	9606	156	0.358760684	0.416666666666666	1.0	0.314102564102564	-0.42	-0.636	0.179282	0
A1L170	SaPS	train	0	NoPS	CA226	Homo sapiens	9606	272	0.428962418	0.235294117647058	0.746323529411764	0.106617647058823	0.88	-0.214	0.227161	0
A1L188	SaPS	train	0	NoPS	NDUF8	Homo sapiens	9606	74	0.49039039	0.243243243243243	1.0	0.121621621621621		-0.466	-0.943193	0
A1L190	SaPS	train	0	NoPS	SYCE3	Homo sapiens	9606	88	0.403661616	0.375	1.0	0.159090909090909		-0.573	-1.74291	0
A1L390	SaPS	train	0	NoPS	PKHG3	Homo sapiens	9606	1219	0.422121958	0.260049220672682	0.438063986874487	0.139458572600492	2.55	-0.121	1.05191	0
A1L453	SaPS	train	0	NoPS	PRS38	Homo sapiens	9606	326	0.528629857	0.125766871165644	0.0	0.13803680981595	0.6	-0.317	-0.223584	0
A1L4H1	SaPS	train	0	NoPS	SRCRL	Homo sapiens	9606	1573	0.433827788	0.184361093452002	0.10553083280356	0.277177368086459	3.92	-0.105	0.511594	0
A1L4K1	SaPS	train	0	NoPS	FSD2	Homo sapiens	9606	749	0.435469515	0.277703604806408	0.0400534045393858	0.0440587449933244	1.21	-0.173	0.37057	0
A1L4Q6	SaPS	train	0	NoPS	YK033	Homo sapiens	9606	167	0.482634731	0.179640718562874	0.0898203592814371	0.0778443113772455	1.08	-0.39	-0.664363	0
A1X283	SaPS	train	0	NoPS	SPD2B	Homo sapiens	9606	911	0.406134894	0.287596048298573	0.410537870472008	0.0801317233809001	1.58	-0.28	1.21926	0
A1YPR0	SaPS	train	0	NoPS	ZBT7C	Homo sapiens	9606	619	0.441159576	0.263327948303715	0.0	0.161550888529886	1.35	-0.276	0.554426	0
A1Z1Q3	SaPS	train	0	NoPS	MACD2	Homo sapiens	9606	425	0.399555556	0.336470588235294	0.352941176470588	0.136470588235294	0.82	-0.405	1.08971	0
A2A2Y4	SaPS	train	0	NoPS	FRMD3	Homo sapiens	9606	597	0.459557044	0.268006700167504	0.0	0.149078726968174	-0.48	-0.372	0.0335857	0
A2A2Z9	SaPS	train	0	NoPS	AN18B	Homo sapiens	9606	1011	0.410935268	0.345202769535113	0.0	0.0781404549950544	-0.14	-0.228	0.694323	0
A2A3N6	SaPS	train	0	NoPS	PIPSL	Homo sapiens	9606	862	0.457708172	0.236658932714617	0.0672853828306264	0.0893271461716937	0.79	-0.248	0.823699	0
A2AJT9	SaPS	train	0	NoPS	BCLA3	Homo sapiens	9606	711	0.344272543	0.337552742616033	0.482419127988748	0.0168776371308016	2.3	-0.001	1.49043	0
A2IDD5	SaPS	train	0	NoPS	CCD78	Homo sapiens	9606	438	0.424023338	0.237442922374429	0.0136986301369863	0.125570776255707	1.47	-0.17	0.283502	1
A2PYH4	SaPS	train	0	NoPS	HFM1	Homo sapiens	9606	1435	0.45812621	0.253658536585365	0.0	0.0146341463414634	0.32	-0.087	0.789477	0
A2RRH5	SaPS	train	0	NoPS	WDR27	Homo sapiens	9606	827	0.500067177	0.185006045949214	0.0	0.0157194679564691	0.65	-0.213	0.207705	0
A2RRL7	SaPS	train	0	NoPS	TM213	Homo sapiens	9606	107	0.521910696	0.158878504672897	0.0841121495327102	0.16822429906542		-0.334	-2.23525	0
A2RU14	SaPS	train	0	NoPS	TM218	Homo sapiens	9606	115	0.665217391	0.104347826086956	0.0	0.130434782608695		-0.624	-1.31058	0
A2RU30	SaPS	train	0	NoPS	TESP1	Homo sapiens	9606	521	0.416037535	0.262955854126679	0.159309021113243	0.115163147792706	1.11	-0.324	-0.143327	0
A2RU37	SaPS	train	0	NoPS	CI170	Homo sapiens	9606	121	0.415518825	0.28099173553719	0.768595041322314	0.0		-0.357	1.30519	0
A2RU48	SaPS	train	0	NoPS	SMCO3	Homo sapiens	9606	225	0.498469136	0.257777777777777	0.0	0.0	0.05	-0.451	-0.259848	0
A2RU54	SaPS	train	0	NoPS	HMX2	Homo sapiens	9606	273	0.425396825	0.23076923076923	0.304029304029303	0.0476190476190476	2.26	-0.223	0.594758	0
A2RU67	SaPS	train	0	NoPS	F234B	Homo sapiens	9606	622	0.499857092	0.186495176848874	0.0980707395498392	0.0192926045016077	0.11	-0.131	0.493527	0
A2RUB1	SaPS	train	0	NoPS	MEIOC	Homo sapiens	9606	952	0.412313259	0.227941176470588	0.0	0.0367647058823529	2.62	0.066	0.947963	0
A2RUB6	SaPS	train	0	NoPS	CCD66	Homo sapiens	9606	948	0.379770277	0.312236286919831	0.0537974683544303	0.0327004219409282	2.6	-0.12	0.907631	0
A2RUC4	SaPS	train	0	NoPS	TYW5	Homo sapiens	9606	315	0.452275132	0.279365079365079	0.0	0.0507936507936507	-0.3	-0.448	0.15241	0
A2RUU4	SaPS	train	0	NoPS	COLL1	Homo sapiens	9606	121	0.489807163	0.206611570247933	0.0	0.115702479338842		-0.474	-1.09405	0
A2VCK2	SaPS	train	0	NoPS	DCD2B	Homo sapiens	9606	349	0.458007004	0.203438395415472	0.143266475644699	0.0744985673352435	0.62	-0.117	0.337131	0
A2VDF0	SaPS	train	0	NoPS	FUCM	Homo sapiens	9606	154	0.536147186	0.22077922077922	0.0	0.0	-0.96	-0.539	-0.90242	0
A2VDJ0	SaPS	train	0	NoPS	T131L	Homo sapiens	9606	1609	0.459229335	0.19763828464885	0.0	0.0515848353014294	3.23	0.021	0.771083	0
A2VEC9	SaPS	train	0	NoPS	SSPO	Homo sapiens	9606	5150	0.462748652	0.159029126213592	0.0	0.0699029126213592	5.89	-0.129	1.05625	0
A3KN83	SaPS	train	0	NoPS	SBNO1	Homo sapiens	9606	1393	0.447555236	0.256281407035175	0.0	0.0983488872936109	1.27	-0.1	1.26013	0
A4D0S4	SaPS	train	0	NoPS	LAMB4	Homo sapiens	9606	1761	0.451523755	0.215218625780806	0.0	0.033503691084611	5.35	-0.109	0.992036	0
A4D0T2	SaPS	train	0	NoPS	CG066	Homo sapiens	9606	115	0.495942029	0.165217391304347	0.0	0.0		-0.361	-1.77704	0
A4D0T7	SaPS	train	0	NoPS	SIM30	Homo sapiens	9606	59	0.638418079	0.101694915254237	0.338983050847457	0.423728813559322			-2.37694	0
A4D126	SaPS	train	0	NoPS	ISPD	Homo sapiens	9606	451	0.493643755	0.228381374722838	0.0620842572062084	0.0	0.63	-0.207	-0.0899104	0
A4D161	SaPS	train	0	NoPS	F221A	Homo sapiens	9606	298	0.449217002	0.241610738255033	0.151006711409395	0.0	1.6	-0.327	-0.166769	0
A4D1B5	SaPS	train	0	NoPS	GSAP	Homo sapiens	9606	854	0.486989331	0.201405152224824	0.0	0.0292740046838407	0.35	-0.248	0.269666	0
A4D1F6	SaPS	train	0	NoPS	LRRD1	Homo sapiens	9606	860	0.47378553	0.225581395348837	0.0593023255813953	0.077906976744186	-0.56	-0.106	0.456919	0
A4D1N5	SaPS	train	0	NoPS	YG018	Homo sapiens	9606	150	0.462592593	0.206666666666666	0.0	0.0	0.74	-0.388	-0.574616	0
A4D1S0	SaPS	train	0	NoPS	KLRG2	Homo sapiens	9606	409	0.466449334	0.188264058679706	0.344743276283618	0.286063569682151	2.35	-0.253	0.14367	0
A4D1U4	SaPS	train	0	NoPS	DEN11	Homo sapiens	9606	455	0.475140415	0.228571428571428	0.105494505494505	0.147252747252747	0.26	-0.278	0.284172	0
A4D1Z8	SaPS	train	0	NoPS	GRIFN	Homo sapiens	9606	144	0.47492284	0.208333333333333	0.0	0.0	-0.38	-0.375	-0.0274599	0
A4D250	SaPS	train	0	NoPS	BLACE	Homo sapiens	9606	179	0.469646182	0.201117318435754	0.0502793296089385	0.0	1.62	-0.362	-0.376336	0
A4D256	SaPS	train	0	NoPS	CC14C	Homo sapiens	9606	447	0.463683818	0.237136465324384	0.0	0.0246085011185682	0.2	-0.251	0.31449	0
A4D263	SaPS	train	0	NoPS	SPT48	Homo sapiens	9606	438	0.423135464	0.23972602739726	0.0	0.0525114155251141	2.25	-0.139	0.359478	0
A4D2B0	SaPS	train	0	NoPS	MBLC1	Homo sapiens	9606	266	0.486006683	0.195488721804511	0.142857142857142	0.176691729323308	1.05	-0.298	1.37422	0
A4D2P6	SaPS	train	0	NoPS	GRD2I	Homo sapiens	9606	1211	0.452023121	0.233691164327002	0.00165152766308835	0.198183319570602	3.3	-0.174	0.684521	0
A4FU01	SaPS	train	0	NoPS	MTMRB	Homo sapiens	9606	709	0.460711487	0.207334273624823	0.0183356840620592	0.0380818053596615	0.55	0.003	0.449519	0
A4FU49	SaPS	train	0	NoPS	SH321	Homo sapiens	9606	640	0.389756944	0.303125	0.8328125	0.09375	2.62	-0.07	0.416914	0
A4IF30	SaPS	train	0	NoPS	S35F4	Homo sapiens	9606	521	0.532992109	0.163147792706333	0.0	0.0690978886756238	0.45	-0.188	0.0192758	0
A4QMS7	SaPS	train	0	NoPS	CE049	Homo sapiens	9606	147	0.386848073	0.312925170068027	0.82312925170068	0.0	-0.67	-0.378	0.154272	0
A4QPH2	SaPS	train	0	NoPS	PI4P2	Homo sapiens	9606	592	0.479767267	0.22804054054054	0.0	0.0	0.13	-0.196	0.216004	0
A5A3E0	SaPS	train	0	NoPS	POTEF	Homo sapiens	9606	1075	0.42450646	0.281860465116279	0.053953488372093	0.00930232558139534	3.68	-0.223	1.00726	0
A5D6W6	SaPS	train	0	NoPS	FITM1	Homo sapiens	9606	292	0.558447489	0.10958904109589	0.0	0.222602739726027	0.24	-0.271	-0.257267	0
A5D8V6	SaPS	train	0	NoPS	VP37C	Homo sapiens	9606	355	0.425320814	0.194366197183098	0.574647887323943	0.261971830985915	4.66	0.194	0.0783449	0
A5D8W1	SaPS	train	0	NoPS	CFA69	Homo sapiens	9606	941	0.484531822	0.250797024442082	0.0350690754516471	0.0212539851222104	0.67	-0.372	0.475297	0
A5LHX3	SaPS	train	0	NoPS	PSB11	Homo sapiens	9606	300	0.464777778	0.203333333333333	0.14	0.13	3.07	-0.226	-0.0648518	0
A5PLL7	SaPS	train	0	NoPS	TM189	Homo sapiens	9606	270	0.495555556	0.196296296296296	0.0	0.0481481481481481	-0.36	-0.502	-0.591328	0
A5PLN7	SaPS	train	0	NoPS	F149A	Homo sapiens	9606	773	0.437659911	0.214747736093143	0.219922380336351	0.197930142302716	2.56	-0.088	0.896213	0
A5PLN9	SaPS	train	0	NoPS	TPC13	Homo sapiens	9606	417	0.489102052	0.211031175059952	0.0	0.0311750599520383	-0.07	-0.247	-0.174446	0
A5YM72	SaPS	train	0	NoPS	CRNS1	Homo sapiens	9606	827	0.513851941	0.204353083434099	0.0	0.160822249093107	1.38	-0.396	0.444014	0
A6H8M9	SaPS	train	0	NoPS	CDHR4	Homo sapiens	9606	788	0.506852792	0.138324873096446	0.0	0.0368020304568527	1.35	-0.035	-0.104498	0
A6H8Z2	SaPS	train	0	NoPS	F221B	Homo sapiens	9606	402	0.41379215	0.256218905472636	0.276119402985074	0.0820895522388059	1.01	-0.303	-0.444651	0
A6NC51	SaPS	train	0	NoPS	T150B	Homo sapiens	9606	233	0.593276109	0.0815450643776824	0.0	0.206008583690987	0.87	-0.363	-1.4778	0
A6NC62	SaPS	train	0	NoPS	RAKDN	Homo sapiens	9606	111	0.434534535	0.207207207207207	0.927927927927928	0.0		-0.307	-0.618003	0
A6NC78	SaPS	train	0	NoPS	GOG8I	Homo sapiens	9606	632	0.386533052	0.302215189873417	0.128164556962025	0.20253164556962	3.65	-0.042	0.8278	0
A6NC98	SaPS	train	0	NoPS	CC88B	Homo sapiens	9606	1476	0.407881662	0.317750677506775	0.306910569105691	0.239159891598915	1.19	-0.152	0.913577	1
A6NCF5	SaPS	train	0	NoPS	KLH33	Homo sapiens	9606	533	0.50045862	0.181988742964352	0.0	0.0562851782363977	0.66	-0.254	-0.128348	0
A6NCI4	SaPS	train	0	NoPS	VWA3A	Homo sapiens	9606	1184	0.457028904	0.23902027027027	0.0	0.00844594594594594	0.55	-0.128	0.461591	0
A6NCI5	SaPS	train	0	NoPS	SIM16	Homo sapiens	9606	91	0.597313797	0.109890109890109	0.0	0.0		-0.508	-2.74346	0
A6NCI8	SaPS	train	0	NoPS	CB078	Homo sapiens	9606	922	0.432863341	0.186550976138828	0.31995661605206	0.0672451193058568	1.97	0.113	0.414529	0
A6NCL1	SaPS	train	0	NoPS	GEMC1	Homo sapiens	9606	334	0.410345975	0.239520958083832	0.0	0.0449101796407185	2.59	-0.228	0.0501989	0
A6NCL2	SaPS	train	0	NoPS	LRCL1	Homo sapiens	9606	159	0.477288609	0.150943396226415	0.0	0.144654088050314	0.24	-0.356	-1.27523	0
A6NCQ9	SaPS	train	0	NoPS	RN222	Homo sapiens	9606	220	0.502727273	0.186363636363636	0.0	0.309090909090909	0.51	-0.146	-1.06855	0
A6ND36	SaPS	train	0	NoPS	FA83G	Homo sapiens	9606	823	0.422600243	0.257594167679222	0.392466585662211	0.12636695018226	2.12	-0.045	0.993098	0
A6ND91	SaPS	train	0	NoPS	ASPD	Homo sapiens	9606	283	0.502473498	0.173144876325088	0.0	0.0247349823321554	0.81	-0.299	0.155824	0
